epoch,accuracy,loss,val_accuracy,val_loss
33,0.3489583432674408,1.9227577447891235,0.3035714328289032,1.9939278364181519
34,0.3163900375366211,1.9443124532699585,0.3258928656578064,1.9496372938156128
35,0.3333333432674408,1.9005908966064453,0.3348214328289032,1.9269360303878784
36,0.33298754692077637,1.8865324258804321,0.34375,1.9068009853363037
37,0.4114583432674408,1.8459078073501587,0.3482142984867096,1.8915157318115234
38,0.35383063554763794,1.8637281656265259,0.3660714328289032,1.851430892944336
39,0.3658536672592163,1.8480429649353027,0.3482142984867096,1.8660414218902588
40,0.3848547637462616,1.8334121704101562,0.3660714328289032,1.8393751382827759
41,0.3645833432674408,1.8071039915084839,0.375,1.8258236646652222
42,0.4243951737880707,1.767452597618103,0.4017857015132904,1.7913429737091064
43,0.353658527135849,1.8846673965454102,0.4107142984867096,1.7749559879302979
44,0.4118257164955139,1.7623205184936523,0.4017857015132904,1.765663981437683
45,0.4479166567325592,1.704949975013733,0.4241071343421936,1.725334882736206
46,0.4522821605205536,1.721854567527771,0.4330357015132904,1.7162361145019531
47,0.46875,1.6866344213485718,0.4419642984867096,1.7080230712890625
48,0.46784231066703796,1.694728970527649,0.4553571343421936,1.6887634992599487
49,0.484375,1.667640209197998,0.4419642984867096,1.6911652088165283
50,0.4771784245967865,1.683436632156372,0.4910714328289032,1.6336370706558228
51,0.515625,1.6028947830200195,0.4821428656578064,1.657922387123108
52,0.4989626407623291,1.6231162548065186,0.5044642686843872,1.6216648817062378
53,0.515625,1.6587949991226196,0.5089285969734192,1.6307135820388794
54,0.5176348686218262,1.5988192558288574,0.5178571343421936,1.5851709842681885
55,0.5677083134651184,1.5332053899765015,0.5401785969734192,1.554374098777771
56,0.5425311326980591,1.5556286573410034,0.53125,1.5569889545440674
57,0.5833333134651184,1.5389432907104492,0.5580357313156128,1.5261346101760864
58,0.5508298873901367,1.5316762924194336,0.5669642686843872,1.5208708047866821
59,0.6197916865348816,1.4852142333984375,0.5580357313156128,1.5133016109466553
60,0.5757261514663696,1.5004807710647583,0.5848214030265808,1.4842348098754883
61,0.578125,1.514278531074524,0.5848214030265808,1.4864319562911987
62,0.5788381695747375,1.4885525703430176,0.6026785969734192,1.4723008871078491
63,0.5625,1.4884618520736694,0.6026785969734192,1.4505634307861328
64,0.5943983197212219,1.455878496170044,0.625,1.4488507509231567
65,0.609375,1.4205379486083984,0.6205357313156128,1.4180774688720703
66,0.6286306977272034,1.4091038703918457,0.65625,1.3886033296585083
67,0.6458333134651184,1.4094055891036987,0.6428571343421936,1.3925063610076904
68,0.6016597747802734,1.4269264936447144,0.6607142686843872,1.3679300546646118
69,0.7083333134651184,1.3361588716506958,0.6517857313156128,1.352251410484314
70,0.634854793548584,1.3714407682418823,0.6651785969734192,1.345697045326233
71,0.6145833134651184,1.3916435241699219,0.6919642686843872,1.3359510898590088
72,0.6545643210411072,1.3491802215576172,0.7008928656578064,1.3218669891357422
73,0.7239583134651184,1.2974745035171509,0.6919642686843872,1.3075910806655884
74,0.6721991896629333,1.316519856452942,0.6919642686843872,1.296578049659729
75,0.75,1.2008399963378906,0.7232142686843872,1.2686384916305542
76,0.6991701126098633,1.284415364265442,0.7008928656578064,1.2824980020523071
77,0.6770833134651184,1.3022065162658691,0.7098214030265808,1.2624956369400024
78,0.6784232258796692,1.2613188028335571,0.7232142686843872,1.2379337549209595
79,0.6979166865348816,1.2123485803604126,0.7098214030265808,1.2419471740722656
80,0.6887966990470886,1.2560250759124756,0.7321428656578064,1.2243893146514893
81,0.703125,1.2181910276412964,0.7276785969734192,1.2206178903579712
82,0.6995967626571655,1.2328224182128906,0.7098214030265808,1.2065271139144897
83,0.7682926654815674,1.1549655199050903,0.7321428656578064,1.2043206691741943
84,0.704356849193573,1.2164989709854126,0.7544642686843872,1.1734687089920044
85,0.6979166865348816,1.217210292816162,0.7544642686843872,1.173334002494812
86,0.704356849193573,1.1897574663162231,0.7455357313156128,1.16738760471344
87,0.6614583134651184,1.1987351179122925,0.7633928656578064,1.1569067239761353
88,0.7074688673019409,1.1928551197052002,0.7723214030265808,1.1311253309249878
89,0.6979166865348816,1.1586614847183228,0.7678571343421936,1.1412492990493774
90,0.7230290174484253,1.1633456945419312,0.7901785969734192,1.1001851558685303
91,0.7604166865348816,1.0994187593460083,0.78125,1.108699083328247
92,0.7389112710952759,1.1349142789840698,0.7723214030265808,1.1008782386779785
93,0.6524389982223511,1.2031428813934326,0.7633928656578064,1.100085973739624
94,0.7551867365837097,1.1169065237045288,0.7857142686843872,1.0729843378067017
95,0.71875,1.1615768671035767,0.7901785969734192,1.0799435377120972
96,0.7437759041786194,1.1224288940429688,0.78125,1.0746804475784302
97,0.71875,1.1314921379089355,0.8035714030265808,1.0487313270568848
98,0.7593361139297485,1.0800535678863525,0.7857142686843872,1.0649089813232422
99,0.734375,1.1291736364364624,0.7723214030265808,1.0862624645233154
